Compressor,Dataset,Field,REL Error Bound,ABS Error Bound,Iteration,Compression Rate,Decompression Rate,Avg Difference,Avg Error,Difference Range,Error Range,Max Error,Max PW-REL Error,Max REL Error,Min Error,Min PW-REL Error,Min REL Error,MSE,Number of Elements,PSNR,RMSE,NRMSE,Max Value,Mean Value,Min Value,Value Range,Std Dev,Bit Rate,Compressed Size,Compression Ratio,Decompressed Size,Uncompressed Size,Compression Runtime (s),Decompression Runtime (s),CPU Core,Compression Energy (J),Decompression Energy (J)
sz3,cesm,V_1_26_1800_3600.f32,1.000000e-05,1.256115e-03,4,0.000000e+00,0.000000e+00,2.103865e-07,5.816936e-04,2.552032e-03,1.281738e-03,1.281738e-03,1.914494e+04,1.020399e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.678372e-07,168480000,1.052796e+02,6.839863e-04,5.445251e-06,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,5.153362e+00,108529800,6.209539e+00,673920000,673920000,4.901867e+00,4.182786e+00,2,1.093016e+03,9.323667e+02
sz3,cesm,V_1_26_1800_3600.f32,1.000000e-06,1.256115e-04,0,0.000000e+00,0.000000e+00,-3.485376e-09,6.055865e-05,2.899170e-04,1.487732e-04,1.487732e-04,3.069021e+03,1.184391e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.981066e-09,168480000,1.250074e+02,7.057667e-05,5.618646e-07,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,8.110358e+00,170804135,3.945572e+00,673920000,673920000,5.384387e+00,6.209004e+00,3,1.200351e+03,1.375303e+03
sz3,cesm,V_1_26_1800_3600.f32,1.000000e-06,1.256115e-04,1,0.000000e+00,0.000000e+00,-3.485376e-09,6.055865e-05,2.899170e-04,1.487732e-04,1.487732e-04,3.069021e+03,1.184391e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.981066e-09,168480000,1.250074e+02,7.057667e-05,5.618646e-07,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,8.110358e+00,170804135,3.945572e+00,673920000,673920000,5.291186e+00,6.095155e+00,3,1.177287e+03,1.350495e+03
sz3,cesm,V_1_26_1800_3600.f32,1.000000e-06,1.256115e-04,2,0.000000e+00,0.000000e+00,-3.485376e-09,6.055865e-05,2.899170e-04,1.487732e-04,1.487732e-04,3.069021e+03,1.184391e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.981066e-09,168480000,1.250074e+02,7.057667e-05,5.618646e-07,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,8.110358e+00,170804135,3.945572e+00,673920000,673920000,5.296613e+00,6.096793e+00,3,1.176427e+03,1.356720e+03
sz3,cesm,V_1_26_1800_3600.f32,1.000000e-06,1.256115e-04,3,0.000000e+00,0.000000e+00,-3.485376e-09,6.055865e-05,2.899170e-04,1.487732e-04,1.487732e-04,3.069021e+03,1.184391e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.981066e-09,168480000,1.250074e+02,7.057667e-05,5.618646e-07,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,8.110358e+00,170804135,3.945572e+00,673920000,673920000,5.298479e+00,6.091639e+00,3,1.175093e+03,1.350893e+03
sz3,cesm,V_1_26_1800_3600.f32,1.000000e-06,1.256115e-04,4,0.000000e+00,0.000000e+00,-3.485376e-09,6.055865e-05,2.899170e-04,1.487732e-04,1.487732e-04,3.069021e+03,1.184391e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.981066e-09,168480000,1.250074e+02,7.057667e-05,5.618646e-07,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,8.110358e+00,170804135,3.945572e+00,673920000,673920000,5.302250e+00,6.094620e+00,3,1.176375e+03,1.351709e+03
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-01,1.256115e+01,0,0.000000e+00,0.000000e+00,-3.224592e-04,1.138303e-01,3.022698e+00,1.547920e+00,1.547920e+00,8.179041e+06,1.232307e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.176910e-02,168480000,5.860218e+01,1.475436e-01,1.174602e-03,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.077505e+00,22692248,2.969825e+01,673920000,673920000,1.869718e+00,1.392191e+00,2,4.148904e+02,3.145649e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-01,1.256115e+01,1,0.000000e+00,0.000000e+00,-3.224592e-04,1.138303e-01,3.022698e+00,1.547920e+00,1.547920e+00,8.179041e+06,1.232307e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.176910e-02,168480000,5.860218e+01,1.475436e-01,1.174602e-03,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.077505e+00,22692248,2.969825e+01,673920000,673920000,1.866243e+00,1.391812e+00,2,4.141982e+02,3.131815e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-01,1.256115e+01,2,0.000000e+00,0.000000e+00,-3.224592e-04,1.138303e-01,3.022698e+00,1.547920e+00,1.547920e+00,8.179041e+06,1.232307e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.176910e-02,168480000,5.860218e+01,1.475436e-01,1.174602e-03,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.077505e+00,22692248,2.969825e+01,673920000,673920000,1.859502e+00,1.373444e+00,2,4.121939e+02,3.073317e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-01,1.256115e+01,3,0.000000e+00,0.000000e+00,-3.224592e-04,1.138303e-01,3.022698e+00,1.547920e+00,1.547920e+00,8.179041e+06,1.232307e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.176910e-02,168480000,5.860218e+01,1.475436e-01,1.174602e-03,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.077505e+00,22692248,2.969825e+01,673920000,673920000,1.862751e+00,1.367638e+00,2,4.132635e+02,3.054514e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-01,1.256115e+01,4,0.000000e+00,0.000000e+00,-3.224592e-04,1.138303e-01,3.022698e+00,1.547920e+00,1.547920e+00,8.179041e+06,1.232307e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.176910e-02,168480000,5.860218e+01,1.475436e-01,1.174602e-03,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.077505e+00,22692248,2.969825e+01,673920000,673920000,1.861932e+00,1.366316e+00,2,4.129593e+02,3.072375e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-02,1.256115e+00,0,0.000000e+00,0.000000e+00,2.105338e-05,2.004129e-02,4.505162e-01,2.279074e-01,2.279074e-01,8.434645e+05,1.814383e-03,0.000000e+00,0.000000e+00,0.000000e+00,6.836229e-04,168480000,7.363242e+01,2.614618e-02,2.081512e-04,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,3.118619e+00,65678112,1.026095e+01,673920000,673920000,2.433451e+00,1.795968e+00,3,5.379998e+02,4.001613e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-02,1.256115e+00,1,0.000000e+00,0.000000e+00,2.105338e-05,2.004129e-02,4.505162e-01,2.279074e-01,2.279074e-01,8.434645e+05,1.814383e-03,0.000000e+00,0.000000e+00,0.000000e+00,6.836229e-04,168480000,7.363242e+01,2.614618e-02,2.081512e-04,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,3.118619e+00,65678112,1.026095e+01,673920000,673920000,2.414985e+00,1.788039e+00,3,5.337049e+02,4.001200e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-02,1.256115e+00,2,0.000000e+00,0.000000e+00,2.105338e-05,2.004129e-02,4.505162e-01,2.279074e-01,2.279074e-01,8.434645e+05,1.814383e-03,0.000000e+00,0.000000e+00,0.000000e+00,6.836229e-04,168480000,7.363242e+01,2.614618e-02,2.081512e-04,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,3.118619e+00,65678112,1.026095e+01,673920000,673920000,2.420569e+00,1.788852e+00,3,5.356190e+02,3.981566e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-02,1.256115e+00,3,0.000000e+00,0.000000e+00,2.105338e-05,2.004129e-02,4.505162e-01,2.279074e-01,2.279074e-01,8.434645e+05,1.814383e-03,0.000000e+00,0.000000e+00,0.000000e+00,6.836229e-04,168480000,7.363242e+01,2.614618e-02,2.081512e-04,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,3.118619e+00,65678112,1.026095e+01,673920000,673920000,2.416203e+00,1.790359e+00,3,5.344026e+02,4.017044e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-02,1.256115e+00,4,0.000000e+00,0.000000e+00,2.105338e-05,2.004129e-02,4.505162e-01,2.279074e-01,2.279074e-01,8.434645e+05,1.814383e-03,0.000000e+00,0.000000e+00,0.000000e+00,6.836229e-04,168480000,7.363242e+01,2.614618e-02,2.081512e-04,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,3.118619e+00,65678112,1.026095e+01,673920000,673920000,2.418371e+00,1.784276e+00,3,5.366871e+02,3.969523e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-03,1.256115e-01,0,0.000000e+00,0.000000e+00,-2.456090e-06,3.160330e-03,6.621164e-02,3.392822e-02,3.392822e-02,2.186063e+05,2.701043e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.714281e-05,168480000,8.963977e+01,4.140388e-03,3.296185e-05,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,5.789840e+00,121934032,5.526923e+00,673920000,673920000,2.904619e+00,2.203444e+00,2,6.442504e+02,4.906959e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-03,1.256115e-01,1,0.000000e+00,0.000000e+00,-2.456090e-06,3.160330e-03,6.621164e-02,3.392822e-02,3.392822e-02,2.186063e+05,2.701043e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.714281e-05,168480000,8.963977e+01,4.140388e-03,3.296185e-05,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,5.789840e+00,121934032,5.526923e+00,673920000,673920000,2.877873e+00,2.206679e+00,2,6.399408e+02,4.920796e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-03,1.256115e-01,2,0.000000e+00,0.000000e+00,-2.456090e-06,3.160330e-03,6.621164e-02,3.392822e-02,3.392822e-02,2.186063e+05,2.701043e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.714281e-05,168480000,8.963977e+01,4.140388e-03,3.296185e-05,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,5.789840e+00,121934032,5.526923e+00,673920000,673920000,2.873318e+00,2.187081e+00,2,6.374352e+02,4.875263e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-03,1.256115e-01,3,0.000000e+00,0.000000e+00,-2.456090e-06,3.160330e-03,6.621164e-02,3.392822e-02,3.392822e-02,2.186063e+05,2.701043e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.714281e-05,168480000,8.963977e+01,4.140388e-03,3.296185e-05,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,5.789840e+00,121934032,5.526923e+00,673920000,673920000,2.874783e+00,2.179703e+00,2,6.388360e+02,4.855252e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-03,1.256115e-01,4,0.000000e+00,0.000000e+00,-2.456090e-06,3.160330e-03,6.621164e-02,3.392822e-02,3.392822e-02,2.186063e+05,2.701043e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.714281e-05,168480000,8.963977e+01,4.140388e-03,3.296185e-05,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,5.789840e+00,121934032,5.526923e+00,673920000,673920000,2.880674e+00,2.184419e+00,2,6.427727e+02,4.873828e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-04,1.256115e-02,0,0.000000e+00,0.000000e+00,-1.557894e-07,2.422131e-04,4.708052e-03,2.410173e-03,2.410173e-03,7.614456e+03,1.918752e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.973445e-08,168480000,1.119921e+02,3.158076e-04,2.514161e-06,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,9.817729e+00,206761376,3.259410e+00,673920000,673920000,3.508773e+00,2.821785e+00,6,7.786399e+02,6.294344e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-04,1.256115e-02,1,0.000000e+00,0.000000e+00,-1.557894e-07,2.422131e-04,4.708052e-03,2.410173e-03,2.410173e-03,7.614456e+03,1.918752e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.973445e-08,168480000,1.119921e+02,3.158076e-04,2.514161e-06,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,9.817729e+00,206761376,3.259410e+00,673920000,673920000,3.455794e+00,2.814909e+00,6,7.683202e+02,6.270786e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-04,1.256115e-02,2,0.000000e+00,0.000000e+00,-1.557894e-07,2.422131e-04,4.708052e-03,2.410173e-03,2.410173e-03,7.614456e+03,1.918752e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.973445e-08,168480000,1.119921e+02,3.158076e-04,2.514161e-06,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,9.817729e+00,206761376,3.259410e+00,673920000,673920000,3.459659e+00,2.833766e+00,6,7.684544e+02,6.315030e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-04,1.256115e-02,3,0.000000e+00,0.000000e+00,-1.557894e-07,2.422131e-04,4.708052e-03,2.410173e-03,2.410173e-03,7.614456e+03,1.918752e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.973445e-08,168480000,1.119921e+02,3.158076e-04,2.514161e-06,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,9.817729e+00,206761376,3.259410e+00,673920000,673920000,3.462089e+00,2.803747e+00,6,7.698055e+02,6.247408e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-04,1.256115e-02,4,0.000000e+00,0.000000e+00,-1.557894e-07,2.422131e-04,4.708052e-03,2.410173e-03,2.410173e-03,7.614456e+03,1.918752e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.973445e-08,168480000,1.119921e+02,3.158076e-04,2.514161e-06,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,9.817729e+00,206761376,3.259410e+00,673920000,673920000,3.459928e+00,2.808572e+00,6,7.716235e+02,6.277735e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-05,1.256115e-03,0,0.000000e+00,0.000000e+00,2.515195e-08,3.156971e-05,5.852282e-04,2.931654e-04,2.931654e-04,3.214325e+03,2.333906e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.690136e-09,168480000,1.297014e+02,4.111126e-05,3.272889e-07,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.299147e+01,273600448,2.463154e+00,673920000,673920000,3.868967e+00,3.269348e+00,2,8.584228e+02,7.300103e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-05,1.256115e-03,1,0.000000e+00,0.000000e+00,2.515195e-08,3.156971e-05,5.852282e-04,2.931654e-04,2.931654e-04,3.214325e+03,2.333906e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.690136e-09,168480000,1.297014e+02,4.111126e-05,3.272889e-07,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.299147e+01,273600448,2.463154e+00,673920000,673920000,3.803893e+00,3.266846e+00,2,8.443062e+02,7.274257e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-05,1.256115e-03,2,0.000000e+00,0.000000e+00,2.515195e-08,3.156971e-05,5.852282e-04,2.931654e-04,2.931654e-04,3.214325e+03,2.333906e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.690136e-09,168480000,1.297014e+02,4.111126e-05,3.272889e-07,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.299147e+01,273600448,2.463154e+00,673920000,673920000,3.808815e+00,3.254233e+00,2,8.474281e+02,7.251272e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-05,1.256115e-03,3,0.000000e+00,0.000000e+00,2.515195e-08,3.156971e-05,5.852282e-04,2.931654e-04,2.931654e-04,3.214325e+03,2.333906e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.690136e-09,168480000,1.297014e+02,4.111126e-05,3.272889e-07,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.299147e+01,273600448,2.463154e+00,673920000,673920000,3.808459e+00,3.249766e+00,2,8.499864e+02,7.258963e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-05,1.256115e-03,4,0.000000e+00,0.000000e+00,2.515195e-08,3.156971e-05,5.852282e-04,2.931654e-04,2.931654e-04,3.214325e+03,2.333906e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.690136e-09,168480000,1.297014e+02,4.111126e-05,3.272889e-07,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.299147e+01,273600448,2.463154e+00,673920000,673920000,3.805044e+00,3.241584e+00,2,8.443452e+02,7.220190e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-06,1.256115e-04,0,0.000000e+00,0.000000e+00,1.076033e-09,3.990485e-06,7.688999e-05,4.017353e-05,4.017353e-05,1.990421e+02,3.198236e-07,0.000000e+00,0.000000e+00,0.000000e+00,2.698931e-11,168480000,1.476687e+02,5.195123e-06,4.135865e-08,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.619433e+01,341052560,1.976000e+00,673920000,673920000,4.270361e+00,3.678507e+00,3,9.452110e+02,8.184125e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-06,1.256115e-04,1,0.000000e+00,0.000000e+00,1.076033e-09,3.990485e-06,7.688999e-05,4.017353e-05,4.017353e-05,1.990421e+02,3.198236e-07,0.000000e+00,0.000000e+00,0.000000e+00,2.698931e-11,168480000,1.476687e+02,5.195123e-06,4.135865e-08,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.619433e+01,341052560,1.976000e+00,673920000,673920000,4.196119e+00,3.665422e+00,3,9.309089e+02,8.149154e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-06,1.256115e-04,2,0.000000e+00,0.000000e+00,1.076033e-09,3.990485e-06,7.688999e-05,4.017353e-05,4.017353e-05,1.990421e+02,3.198236e-07,0.000000e+00,0.000000e+00,0.000000e+00,2.698931e-11,168480000,1.476687e+02,5.195123e-06,4.135865e-08,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.619433e+01,341052560,1.976000e+00,673920000,673920000,4.195703e+00,3.652941e+00,3,9.342154e+02,8.118375e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-06,1.256115e-04,3,0.000000e+00,0.000000e+00,1.076033e-09,3.990485e-06,7.688999e-05,4.017353e-05,4.017353e-05,1.990421e+02,3.198236e-07,0.000000e+00,0.000000e+00,0.000000e+00,2.698931e-11,168480000,1.476687e+02,5.195123e-06,4.135865e-08,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.619433e+01,341052560,1.976000e+00,673920000,673920000,4.191792e+00,3.653777e+00,3,9.289846e+02,8.139772e+02
zfp,cesm,V_1_26_1800_3600.f32,1.000000e-06,1.256115e-04,4,0.000000e+00,0.000000e+00,1.076033e-09,3.990485e-06,7.688999e-05,4.017353e-05,4.017353e-05,1.990421e+02,3.198236e-07,0.000000e+00,0.000000e+00,0.000000e+00,2.698931e-11,168480000,1.476687e+02,5.195123e-06,4.135865e-08,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.619433e+01,341052560,1.976000e+00,673920000,673920000,4.192421e+00,3.649676e+00,3,9.278769e+02,8.110953e+02
mgard,cesm,V_1_26_1800_3600.f32,1.000000e-01,1.256115e+01,0,0.000000e+00,0.000000e+00,4.350589e-04,4.051618e-02,5.990001e-01,3.021502e-01,3.021502e-01,3.152851e+06,2.405434e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.563349e-03,168480000,6.789251e+01,5.062952e-02,4.030643e-04,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,2.666472e+00,56155907,1.200087e+01,673920000,673920000,2.643567e+01,2.273339e+01,5,5.904070e+03,5.093789e+03
mgard,cesm,V_1_26_1800_3600.f32,1.000000e-01,1.256115e+01,1,0.000000e+00,0.000000e+00,4.350589e-04,4.051618e-02,5.990001e-01,3.021502e-01,3.021502e-01,3.152851e+06,2.405434e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.563349e-03,168480000,6.789251e+01,5.062952e-02,4.030643e-04,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.944919e-04,4096,1.645312e+05,673920000,673920000,2.598573e+01,2.266773e+01,5,5.803942e+03,5.078765e+03
mgard,cesm,V_1_26_1800_3600.f32,1.000000e-01,1.256115e+01,2,0.000000e+00,0.000000e+00,4.350589e-04,4.051618e-02,5.990001e-01,3.021502e-01,3.021502e-01,3.152851e+06,2.405434e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.563349e-03,168480000,6.789251e+01,5.062952e-02,4.030643e-04,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.944919e-04,4096,1.645312e+05,673920000,673920000,2.577978e+01,2.273181e+01,5,5.757124e+03,5.090908e+03
mgard,cesm,V_1_26_1800_3600.f32,1.000000e-01,1.256115e+01,3,0.000000e+00,0.000000e+00,4.350589e-04,4.051618e-02,5.990001e-01,3.021502e-01,3.021502e-01,3.152851e+06,2.405434e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.563349e-03,168480000,6.789251e+01,5.062952e-02,4.030643e-04,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.944919e-04,4096,1.645312e+05,673920000,673920000,2.582634e+01,2.266747e+01,5,5.807077e+03,5.077147e+03
mgard,cesm,V_1_26_1800_3600.f32,1.000000e-01,1.256115e+01,4,0.000000e+00,0.000000e+00,4.350589e-04,4.051618e-02,5.990001e-01,3.021502e-01,3.021502e-01,3.152851e+06,2.405434e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.563349e-03,168480000,6.789251e+01,5.062952e-02,4.030643e-04,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.944919e-04,4096,1.645312e+05,673920000,673920000,2.621323e+01,2.272590e+01,5,5.851526e+03,5.088442e+03
mgard,cesm,V_1_26_1800_3600.f32,1.000000e-02,1.256115e+00,0,0.000000e+00,0.000000e+00,-7.126465e-05,4.475896e-03,6.868881e-02,3.456348e-02,3.456348e-02,3.630904e+05,2.751617e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.112669e-05,168480000,8.704926e+01,5.579130e-03,4.441575e-05,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,4.960624e+00,104470739,6.450802e+00,673920000,673920000,2.660625e+01,2.333348e+01,7,5.942702e+03,5.227119e+03
mgard,cesm,V_1_26_1800_3600.f32,1.000000e-02,1.256115e+00,1,0.000000e+00,0.000000e+00,-7.126465e-05,4.475896e-03,6.868881e-02,3.456348e-02,3.456348e-02,3.630904e+05,2.751617e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.112669e-05,168480000,8.704926e+01,5.579130e-03,4.441575e-05,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.944919e-04,4096,1.645312e+05,673920000,673920000,2.660917e+01,2.341122e+01,7,5.936812e+03,5.239210e+03
mgard,cesm,V_1_26_1800_3600.f32,1.000000e-02,1.256115e+00,2,0.000000e+00,0.000000e+00,-7.126465e-05,4.475896e-03,6.868881e-02,3.456348e-02,3.456348e-02,3.630904e+05,2.751617e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.112669e-05,168480000,8.704926e+01,5.579130e-03,4.441575e-05,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.944919e-04,4096,1.645312e+05,673920000,673920000,2.530392e+01,2.300747e+01,7,5.653723e+03,5.299326e+03
mgard,cesm,V_1_26_1800_3600.f32,1.000000e-02,1.256115e+00,3,0.000000e+00,0.000000e+00,-7.126465e-05,4.475896e-03,6.868881e-02,3.456348e-02,3.456348e-02,3.630904e+05,2.751617e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.112669e-05,168480000,8.704926e+01,5.579130e-03,4.441575e-05,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.944919e-04,4096,1.645312e+05,673920000,673920000,2.546162e+01,2.288403e+01,7,5.877985e+03,5.122726e+03
mgard,cesm,V_1_26_1800_3600.f32,1.000000e-02,1.256115e+00,4,0.000000e+00,0.000000e+00,-7.126465e-05,4.475896e-03,6.868881e-02,3.456348e-02,3.456348e-02,3.630904e+05,2.751617e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.112669e-05,168480000,8.704926e+01,5.579130e-03,4.441575e-05,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.944919e-04,4096,1.645312e+05,673920000,673920000,2.553862e+01,2.304478e+01,7,5.701539e+03,5.159485e+03
mgard,cesm,V_1_26_1800_3600.f32,1.000000e-03,1.256115e-01,0,0.000000e+00,0.000000e+00,-8.037947e-07,4.780313e-04,7.183671e-03,3.728390e-03,3.728390e-03,3.490637e+04,2.968191e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.521100e-07,168480000,1.065138e+02,5.933885e-04,4.723998e-06,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,7.965290e+00,167749003,4.017431e+00,673920000,673920000,2.600084e+01,2.418303e+01,4,5.794873e+03,5.399559e+03
mgard,cesm,V_1_26_1800_3600.f32,1.000000e-03,1.256115e-01,1,0.000000e+00,0.000000e+00,-8.037947e-07,4.780313e-04,7.183671e-03,3.728390e-03,3.728390e-03,3.490637e+04,2.968191e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.521100e-07,168480000,1.065138e+02,5.933885e-04,4.723998e-06,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.944919e-04,4096,1.645312e+05,673920000,673920000,2.665819e+01,2.432729e+01,4,5.934338e+03,5.435720e+03
mgard,cesm,V_1_26_1800_3600.f32,1.000000e-03,1.256115e-01,2,0.000000e+00,0.000000e+00,-8.037947e-07,4.780313e-04,7.183671e-03,3.728390e-03,3.728390e-03,3.490637e+04,2.968191e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.521100e-07,168480000,1.065138e+02,5.933885e-04,4.723998e-06,6.546760e+01,2.288884e-02,-6.014392e+01,1.256115e+02,6.025714e+00,1.944919e-04,4096,1.645312e+05,673920000,673920000,2.596904e+01,2.429058e+01,4,5.791108e+03,5.430719e+03
